0,category
"{'embedding': [2.457627058029175, 1.076611042022705, -0.05728061497211456, -0.9946202635765076, -0.4512123465538025, -0.16712146997451782, 0.7031926512718201, 1.726599931716919, -1.3291981220245361, 2.664883852005005, -1.3095605373382568, 0.6688181161880493, -0.9527426362037659, 1.4097182750701904, -0.2057749629020691, 0.5328550338745117, 0.4007487893104553, -1.670743703842163, -1.0950943231582642, -2.3730812072753906, -0.8118584156036377, 0.051959142088890076, 0.8070160150527954, 0.2778836786746979, 0.7437980771064758, -0.8831400871276855, -0.1067415103316307, 0.2254869043827057, 0.07114020735025406, -0.13417060673236847, -1.693786382675171, -1.086635947227478, 0.21940451860427856, -0.213288813829422, 1.154882788658142, -0.8555978536605835, 0.5832608342170715, 2.7053518295288086, 0.2826046347618103, -0.19462966918945312, -1.8864412307739258, 1.571596384048462, 0.23274987936019897, -0.5439944267272949, -2.509073257446289, -0.7774363160133362, -0.15147142112255096, 0.23909032344818115, -1.0604405403137207, 0.15073616802692413, -0.8649719953536987, 1.777938723564148, 0.5222975611686707, -1.3795907497406006, 1.6630076169967651, 1.1957337856292725, 0.22178396582603455, 0.7690609693527222, 0.002504143863916397, -0.4366419017314911, -0.958499550819397, -0.09995482861995697, 0.5748608708381653, 0.9689812064170837, 0.5333831310272217, 1.3761698007583618, -2.594364881515503, 3.4163050651550293, 0.49950355291366577, 1.5354974269866943, 1.122998833656311, 1.492799997329712, -0.8483480215072632, -0.3734026551246643, 1.4579998254776, 0.8520355224609375, -1.262229561805725, -0.33019158244132996, 0.05270024389028549, -1.0551998615264893, 0.622235894203186, -0.210096538066864, -0.5043168663978577, 1.050413966178894, 0.8158213496208191, 0.24544104933738708, -0.13159942626953125, -2.0800604820251465, -0.6822878122329712, -0.05767771229147911, -0.28431007266044617, -0.6714716553688049, 1.9399583339691162, 0.06178363785147667, 0.19391830265522003, 0.9767734408378601, -0.31095412373542786, 0.7507052421569824, 0.10389958322048187, -0.276868611574173, -1.2687947750091553, 0.8559327721595764, -1.787508249282837, -0.7970094084739685, -0.6172007322311401, -1.2834888696670532, -1.6103699207305908, -1.7776318788528442, -0.670802116394043, 1.990088939666748, 0.5513684153556824, 1.3585387468338013, 0.2629188597202301, 0.7778772711753845, -0.9880869388580322, 0.450334757566452, -1.609492301940918, 0.04679557681083679, 0.4500412344932556, 0.4508281648159027, 1.392379879951477, -0.7676907777786255, -0.9842404127120972, -0.7496137619018555, -1.1515076160430908, 0.9673115611076355, 0.5438703894615173, -0.7165647149085999], 'facial_area': {'x': 40, 'y': 50, 'w': 176, 'h': 176}}",1
"{'embedding': [1.0438915491104126, 0.2562505602836609, -0.5750054121017456, -0.9899670481681824, -0.24264657497406006, -0.6809552907943726, -0.271999716758728, 0.5934616327285767, -1.4328504800796509, 2.4947023391723633, -1.1712658405303955, 1.3045672178268433, 0.4322739839553833, 0.7442808151245117, 0.690253496170044, 1.2808607816696167, 0.4160943031311035, -1.6203545331954956, -1.1313036680221558, -1.9204930067062378, -0.578519880771637, -0.5124731063842773, 0.44216811656951904, -0.4612872898578644, -1.2766551971435547, -1.220165729522705, 0.5842955112457275, 1.6300371885299683, -0.19060079753398895, -0.32301273941993713, -0.8263156414031982, -0.4018285274505615, 1.8304176330566406, -1.980525255203247, 0.2832518219947815, -0.7738782167434692, 0.023985687643289566, 2.7283949851989746, -0.35749682784080505, -0.3943815231323242, -1.4720531702041626, -0.15842022001743317, -0.4560353457927704, -1.9194658994674683, -0.9609541296958923, -1.110751986503601, -0.2397828996181488, 0.6748431921005249, 0.018417060375213623, -0.20868365466594696, -0.4703824520111084, 1.6275445222854614, -0.9062264561653137, -1.5107368230819702, 1.98117995262146, 2.2485551834106445, -1.2944167852401733, 1.9755809307098389, 0.9199999570846558, -0.38457247614860535, -1.0055172443389893, 0.4997192621231079, -0.6514220833778381, 2.1662423610687256, 0.1875346601009369, 0.1635274887084961, -1.7210088968276978, 1.8818607330322266, 0.9261106848716736, 0.30597367882728577, -0.07548774778842926, -0.1866706907749176, 0.6855329871177673, 0.26333415508270264, 1.6924726963043213, 0.43267202377319336, -1.7147778272628784, -1.1252145767211914, -0.47799691557884216, -2.453162670135498, 0.29513630270957947, 0.23383189737796783, -0.3780394196510315, 0.9840977191925049, -0.20019206404685974, -0.3460630774497986, 0.21128980815410614, -0.9234682321548462, -1.1583476066589355, -0.9988123178482056, -1.171059489250183, -0.7604570984840393, 2.880110025405884, -0.9520236849784851, 1.1014739274978638, 0.3860469460487366, -0.5407586097717285, 0.9442959427833557, 0.6588111519813538, 0.36138662695884705, -2.046757698059082, 1.6524677276611328, -1.44048011302948, -0.7548670768737793, 0.4340628981590271, -1.9253069162368774, 1.0733994245529175, -0.43603214621543884, 0.5678103566169739, 1.1813380718231201, -0.06184598058462143, 1.4908983707427979, -1.2225908041000366, 1.019189476966858, -1.512433648109436, 1.5262566804885864, 0.4623129367828369, 1.2729747295379639, -1.7678468227386475, 0.586266279220581, 1.0074809789657593, 0.12165257334709167, 0.24034614861011505, -0.2666221559047699, -0.7070218920707703, 1.2814944982528687, -0.05373765528202057, 0.15694065392017365], 'facial_area': {'x': 27, 'y': 36, 'w': 197, 'h': 197}}",1
"{'embedding': [2.3977675437927246, 1.357595443725586, -0.04742332547903061, -1.5920003652572632, -0.006104326341301203, 0.06643516570329666, 0.3533407747745514, 1.2740895748138428, -1.2944213151931763, 2.5614516735076904, -0.049043286591768265, 1.3522238731384277, -0.2996644377708435, -0.5526896119117737, 0.49476107954978943, 0.9685202240943909, 0.17896521091461182, -1.3607009649276733, -0.8987264633178711, -1.5127009153366089, -0.4455498456954956, -0.5927974581718445, 0.7205971479415894, 0.971969485282898, -0.574790358543396, -0.7429724335670471, -0.5374232530593872, 0.623378574848175, 0.573662519454956, -0.24925459921360016, -0.5790214538574219, -2.0218162536621094, 0.925139844417572, -0.27059298753738403, 0.14752978086471558, 0.08278113603591919, 0.2301754355430603, 2.6730682849884033, -0.6185913681983948, -0.8213889598846436, -1.1710628271102905, 1.7864000797271729, -0.18323597311973572, 0.47785812616348267, -2.2898430824279785, -0.7407237887382507, -0.019884463399648666, 0.21947620809078217, -0.22508801519870758, -0.5029296875, -0.7893533706665039, 0.6636791825294495, -0.017793670296669006, -1.0242160558700562, 2.044945478439331, 2.5567519664764404, -0.6406745314598083, 0.6795248985290527, 1.2729235887527466, -0.08694221824407578, -1.4012054204940796, 1.205944299697876, 0.2057289481163025, 1.48782217502594, 0.5505931973457336, 1.6860082149505615, -3.3230929374694824, 2.626610279083252, 0.8791282176971436, 1.7672902345657349, -0.05338273569941521, 1.2599791288375854, -0.6852364540100098, -0.5405089259147644, 0.9314451813697815, 1.3820022344589233, -3.2682392597198486, -0.4974313974380493, -0.36991116404533386, -1.0467946529388428, 0.19987550377845764, -1.0750924348831177, -0.7331455945968628, 0.7269514203071594, 1.7033575773239136, -0.7893301844596863, -0.25904932618141174, 0.05936439335346222, -0.16409489512443542, -0.5377770662307739, -0.0314033105969429, -0.3859063684940338, 1.9295035600662231, -0.2794845998287201, 0.5935936570167542, 0.1311027854681015, -0.2868761718273163, -1.202149510383606, 1.0245404243469238, -0.2758979797363281, -1.3115800619125366, 0.9057641625404358, -2.023392677307129, -0.3461480140686035, 0.127789705991745, -0.8718829154968262, 0.013904942199587822, -1.4606457948684692, -0.052048683166503906, 1.6338646411895752, 0.8350353240966797, 0.8989198207855225, -1.0062713623046875, 1.0805426836013794, -1.2740761041641235, 1.587288498878479, -1.1431498527526855, -0.12815606594085693, 0.8401438593864441, 0.17657893896102905, 1.999053716659546, -0.1918773651123047, -0.32321298122406006, -1.051863670349121, -0.9754557609558105, -0.6777275800704956, 1.0372980833053589, -1.1407787799835205], 'facial_area': {'x': 43, 'y': 49, 'w': 177, 'h': 177}}",1
"{'embedding': [0.40974417328834534, -0.5377763509750366, -0.3641677498817444, -0.36000797152519226, 0.04674135148525238, 0.3564932346343994, 0.7471532225608826, 1.2295266389846802, -0.7322573065757751, 2.317643404006958, -0.3732054531574249, 0.029648123309016228, 0.25893092155456543, 1.6369550228118896, -0.8645401000976562, 1.2108927965164185, 0.6622257232666016, -2.036590576171875, -0.3457772135734558, -1.9519789218902588, 0.1511741280555725, 0.1807490587234497, -1.2090500593185425, -0.12125397473573685, -0.15640321373939514, 0.4756912887096405, 1.4541820287704468, -0.2759200632572174, 0.6185559034347534, -0.5109342336654663, 0.4734971523284912, 0.8862833976745605, 1.7102526426315308, -2.1537108421325684, 0.3431815207004547, -1.2428433895111084, 0.37883612513542175, 3.35935115814209, 0.2402147650718689, -0.4022066593170166, -1.3218132257461548, 0.40506717562675476, 0.12657444179058075, -1.5352087020874023, -2.211247444152832, -0.29599225521087646, -0.16492080688476562, -0.20039016008377075, 0.2842363715171814, -0.13742105662822723, -0.3595648407936096, 2.0464718341827393, -0.22586122155189514, -1.531541347503662, 1.9445247650146484, 1.8644078969955444, -0.21612145006656647, 0.20671626925468445, 2.427856922149658, 0.4496694505214691, -1.0425498485565186, 1.6047983169555664, -0.5738151669502258, 1.7466964721679688, 0.9137614965438843, -0.7739205956459045, -1.2218341827392578, 2.5523183345794678, -0.11695834249258041, 1.2707704305648804, -0.40281668305397034, 0.0771200954914093, -0.5873799920082092, -0.048310697078704834, 1.4450691938400269, 1.2187917232513428, -1.3082740306854248, -0.7521265149116516, -1.3284204006195068, -1.612252116203308, 0.560486912727356, -0.18432337045669556, -1.0243388414382935, 0.07360236346721649, 0.24851006269454956, 0.23905202746391296, -0.8466885089874268, -0.21530374884605408, -1.5976651906967163, -1.396892786026001, -0.4125843942165375, -0.3108673393726349, 2.0735130310058594, -1.693987250328064, 0.7715778946876526, 0.9938865900039673, -0.22800900042057037, 1.1374613046646118, 2.2555694580078125, -0.5232676863670349, -1.9709163904190063, 0.44673436880111694, -1.1636167764663696, -1.9329546689987183, 0.31040507555007935, -1.3644059896469116, 0.5601990222930908, 0.6235475540161133, 1.098881483078003, 0.3565606474876404, 0.17545431852340698, -0.3581357002258301, -0.6955368518829346, 0.5900586247444153, -1.5776937007904053, 0.6586812734603882, 0.560184121131897, 1.4204102754592896, -1.24873685836792, 1.3173774480819702, 1.7798806428909302, -0.38499194383621216, -0.24560196697711945, 0.33058682084083557, 0.22957152128219604, 0.8410881757736206, -0.016380352899432182, -0.308572918176651], 'facial_area': {'x': 34, 'y': 40, 'w': 188, 'h': 188}}",1
"{'embedding': [0.8279323577880859, 0.06623296439647675, -0.5112530589103699, -0.7698580622673035, 0.29819852113723755, -0.5888395309448242, 0.35671359300613403, 0.8226323127746582, -1.27961266040802, 2.06964111328125, -0.8540283441543579, 0.9463129639625549, 0.7727195620536804, 0.6655101776123047, 0.6365222930908203, 1.593953251838684, 0.21253202855587006, -1.8444914817810059, -1.6343151330947876, -1.9489836692810059, -1.0109399557113647, -0.37390294671058655, 0.19075271487236023, 0.0020833536982536316, -1.662368655204773, -1.3533543348312378, 0.6452642679214478, 1.5653594732284546, -0.29110074043273926, 0.1562442034482956, -0.4492417275905609, -0.5737236738204956, 1.793705701828003, -2.223116636276245, 0.3715253472328186, -0.9906455874443054, -0.08902391046285629, 2.7980854511260986, -0.32498010993003845, 0.026236042380332947, -1.3434711694717407, -0.3578924238681793, -0.2595180869102478, -1.720845341682434, -0.7610301375389099, -1.3905909061431885, 0.009392879903316498, 0.513100266456604, -0.03992604836821556, -0.2064824253320694, -0.702413022518158, 1.582905650138855, -0.6825805306434631, -1.586416244506836, 1.6871317625045776, 2.206913709640503, -0.9711492657661438, 1.846036672592163, 0.835976779460907, -0.11592753976583481, -1.207566261291504, 0.9362117648124695, -0.6281910538673401, 2.073615789413452, -0.168863445520401, 0.05047173798084259, -1.6964565515518188, 2.0632059574127197, 0.8151978254318237, 0.16457867622375488, -0.027449093759059906, -0.15849372744560242, 0.5559708476066589, 0.24204029142856598, 1.4745831489562988, 0.6461671590805054, -2.103534698486328, -0.9096435308456421, -0.5273901224136353, -2.380488157272339, 0.5686565041542053, 0.08459340035915375, -0.6995368003845215, 0.5402730703353882, -0.06554900854825974, -0.442816823720932, 0.2926466166973114, -0.6322534084320068, -1.075803518295288, -1.1832064390182495, -0.9711275696754456, -0.7374062538146973, 2.70072078704834, -1.007109522819519, 0.9389874339103699, 0.7504249811172485, -0.8793761134147644, 0.6170160174369812, 0.5419577956199646, 0.3699226677417755, -1.966568112373352, 1.5828769207000732, -1.5994300842285156, -1.2109184265136719, 0.5122135281562805, -2.1444106101989746, 1.0589540004730225, -0.9224069118499756, 0.6700485348701477, 1.3219552040100098, -0.06841161847114563, 1.567859172821045, -0.881543755531311, 0.721157431602478, -2.0680410861968994, 1.3721318244934082, 0.40467754006385803, 1.0920000076293945, -2.1580593585968018, 0.6893030405044556, 0.94694584608078, 0.16745586693286896, 0.5446532964706421, -0.5457748770713806, -0.591933012008667, 1.3562310934066772, -0.11465538293123245, -0.2637830972671509], 'facial_area': {'x': 28, 'y': 36, 'w': 197, 'h': 197}}",1
"{'embedding': [0.8744010925292969, 0.11026661098003387, 0.49055781960487366, -0.24715423583984375, -0.2677873969078064, -0.16379623115062714, 0.9006770253181458, 0.9234283566474915, -1.5536434650421143, 2.063939094543457, -1.0029288530349731, 0.28901854157447815, 0.3148326277732849, 1.366587519645691, 0.1287224143743515, 0.9263436794281006, -0.14377501606941223, -1.925460934638977, -0.8327662348747253, -2.241848945617676, -0.9258102178573608, 0.17395766079425812, -0.3088509142398834, 0.25864091515541077, -0.505950391292572, -0.5020629167556763, 0.6012974977493286, 0.36182546615600586, 0.6596813201904297, -0.46470507979393005, -0.6313337087631226, -0.6155760884284973, 1.3188111782073975, -1.495989203453064, 0.23632603883743286, -1.0054454803466797, 0.7044531106948853, 2.44592547416687, -0.16749733686447144, -1.0372493267059326, -1.3361005783081055, 1.0548561811447144, -0.7255599498748779, -1.290666937828064, -2.5011730194091797, -0.13343629240989685, 0.48422905802726746, 0.2808290123939514, -0.5563315749168396, 0.2962898910045624, -0.6848322153091431, 2.0449090003967285, -0.4278351366519928, -1.5762360095977783, 2.088280439376831, 2.2399232387542725, 0.08414167165756226, 1.2587931156158447, 1.5012280941009521, 0.21083012223243713, -1.0060207843780518, 0.42594027519226074, 0.137625053524971, 2.404304265975952, 0.5317932367324829, 0.9978451728820801, -1.864891767501831, 3.0400407314300537, 0.9447211623191833, 1.1119720935821533, -0.09306508302688599, 0.12124079465866089, -0.5702250003814697, 0.3681115508079529, 1.1004377603530884, 1.8241147994995117, -2.46610689163208, -0.6068519353866577, -0.8849219679832458, -1.2556848526000977, 0.06243208050727844, -0.3521532714366913, -0.8890498876571655, 1.2931982278823853, 1.4663143157958984, -0.6827720999717712, 0.4474153518676758, -0.17759326100349426, -1.9223359823226929, -0.7850423455238342, -0.3969062268733978, -0.2802574634552002, 2.9562740325927734, -0.8423415422439575, 0.1768800914287567, 1.1423711776733398, -0.48653411865234375, 1.0111544132232666, 1.3691213130950928, -0.6914514899253845, -2.6465587615966797, 0.9828543066978455, -1.3043431043624878, -1.2062546014785767, 0.41748446226119995, -1.5865269899368286, -0.5433690547943115, 0.06334473192691803, 0.44616252183914185, 0.6891655325889587, 0.24460668861865997, 0.40451741218566895, -0.5407860279083252, 0.7593544125556946, -1.5221166610717773, 1.5947297811508179, 0.36000072956085205, 0.7509079575538635, -0.8706473112106323, 1.4261435270309448, 1.5958184003829956, -0.513988733291626, -0.6308777928352356, -0.21254821121692657, -0.225872203707695, 0.6234611868858337, -0.2694774270057678, -0.32077181339263916], 'facial_area': {'x': 37, 'y': 43, 'w': 182, 'h': 182}}",1
"{'embedding': [0.4564339518547058, 0.3888309597969055, 0.46919137239456177, -0.7592415809631348, -0.21810416877269745, 0.4564988315105438, 0.9019885659217834, 0.516582190990448, -1.9518630504608154, 2.066711664199829, -0.7538148760795593, 1.3875330686569214, 0.01891835778951645, 1.1857447624206543, 0.731096625328064, 0.8334299325942993, 0.5979906320571899, -1.524393916130066, 0.3298371434211731, -2.467846155166626, -0.8718602657318115, -0.7821003198623657, -0.6115557551383972, -0.02980293333530426, -0.16429048776626587, -0.8267760276794434, -0.0994141697883606, 0.02192966639995575, 0.0208638496696949, -0.22756995260715485, 0.4717331826686859, -0.8290157914161682, 1.5799174308776855, -1.7131662368774414, 1.0619510412216187, -1.0925066471099854, 0.7806897759437561, 2.530163526535034, -0.6528105735778809, -0.4517633616924286, -1.095078468322754, 1.326905608177185, -1.1675188541412354, -0.34006473422050476, -1.9193884134292603, -0.6935909390449524, 0.3461744785308838, 0.9712973833084106, 0.3555483818054199, 0.36753103137016296, -0.6038585305213928, 2.087974786758423, 0.03348700702190399, -1.6339339017868042, 2.497859477996826, 2.2703258991241455, -0.39371249079704285, 0.8852695226669312, 2.112295627593994, 0.07469744235277176, -0.4223819673061371, 0.5524163246154785, 0.5820401906967163, 1.198908805847168, 0.3234977722167969, 0.40438276529312134, -2.0961520671844482, 3.330749273300171, 0.9904571771621704, 1.2958346605300903, -0.6644713878631592, -0.13856416940689087, -0.8032827973365784, -0.1678033471107483, -0.105112224817276, 1.2057983875274658, -2.2340164184570312, -0.8599015474319458, -1.279573678970337, -1.4993349313735962, 0.293484091758728, -0.7627297639846802, -1.783997654914856, 1.3273721933364868, 1.269794225692749, -0.8241387009620667, 0.47150856256484985, -0.15953844785690308, -1.8048508167266846, -0.101131871342659, -0.9075350165367126, -0.4226229190826416, 2.737713098526001, -1.1761916875839233, -0.15135322511196136, 1.2003576755523682, 0.627102792263031, 0.7711731791496277, 1.8910555839538574, 0.7389791011810303, -2.4290874004364014, 1.234767198562622, -0.9774030447006226, -1.3640921115875244, 0.3507804572582245, -1.5134707689285278, -0.7888582944869995, 0.6336456537246704, 0.6777015924453735, 0.20274828374385834, -0.8352428674697876, 0.47461509704589844, -0.16702017188072205, -0.09671145677566528, -1.6332857608795166, 1.1600532531738281, 0.49737581610679626, 0.5395277738571167, -0.1420561969280243, 1.1057766675949097, 1.2755588293075562, -0.794059157371521, -0.5420204997062683, 0.2007409781217575, 0.7051318287849426, 0.4461333453655243, -0.49982619285583496, -0.2624620199203491], 'facial_area': {'x': 39, 'y': 48, 'w': 177, 'h': 177}}",1
"{'embedding': [2.5290894508361816, 1.7175625562667847, 0.5920276045799255, -0.960996150970459, 0.4857407510280609, 0.2925918698310852, 1.041457176208496, -0.028017476201057434, -0.8859138488769531, 3.051436424255371, -0.882504403591156, 1.3749189376831055, -0.8148308396339417, 1.2667410373687744, 1.8160921335220337, 0.9897473454475403, 0.27423664927482605, -1.2624880075454712, 0.48797062039375305, -2.995504856109619, -0.6000139117240906, -0.8894436359405518, -0.13399294018745422, 1.2287616729736328, 0.428940087556839, -0.84043288230896, -0.977919340133667, -0.0613834410905838, 0.0605674609541893, 0.059866055846214294, -0.26629728078842163, -1.0384005308151245, 0.07801299542188644, -0.1618046760559082, 1.4967666864395142, -0.4012686312198639, -0.5254069566726685, 2.2458581924438477, -0.8115242123603821, -0.566399335861206, -0.8618590235710144, 1.3052326440811157, -0.3803049623966217, -0.14564970135688782, -2.5486233234405518, 0.1365751475095749, 0.07361744344234467, 0.44048044085502625, -0.1019563227891922, 0.8207964897155762, -1.3939294815063477, 0.8744502663612366, 0.16317817568778992, -1.2038323879241943, 2.486999273300171, 1.3248047828674316, -0.18159392476081848, 0.1835058033466339, 1.5144445896148682, 0.22659480571746826, -1.277076005935669, 0.7868154644966125, 0.6457411050796509, 0.956305980682373, 0.9180125594139099, 0.6805577278137207, -2.712911605834961, 2.7973620891571045, 1.5112130641937256, 2.868734836578369, 0.830214262008667, 0.20756250619888306, -0.03986509516835213, 0.2837901711463928, -0.6377681493759155, 0.5317652821540833, -1.5542912483215332, -1.372700572013855, -1.0441312789916992, -0.7818265557289124, 1.0220718383789062, -1.8473944664001465, -0.8963395953178406, 0.6088442206382751, 1.7863836288452148, -1.4925674200057983, 0.4164794683456421, -0.9975020885467529, -0.5758029222488403, -0.17516010999679565, 0.028520405292510986, 0.09333867579698563, 2.1365842819213867, -1.0384446382522583, 0.37079688906669617, 0.761043906211853, 0.11034233868122101, 1.7927016019821167, -0.055420275777578354, 0.3022874891757965, -2.358994960784912, 0.8158885836601257, -2.1233997344970703, -1.2357032299041748, 0.5754909515380859, -1.296277642250061, -0.5112740993499756, -0.5055652856826782, 0.04865126311779022, 0.9317389130592346, -0.49360954761505127, 1.197891116142273, -0.8107918500900269, 0.2639847993850708, -1.1879149675369263, 0.27047833800315857, 0.19914868474006653, -0.05195225775241852, 1.3224533796310425, 0.9782359600067139, 1.6348724365234375, -0.8244379758834839, 0.04190945252776146, -0.43237370252609253, 0.5561907887458801, -0.183650404214859, 0.5427433252334595, 0.10380561649799347], 'facial_area': {'x': 39, 'y': 48, 'w': 179, 'h': 179}}",1
"{'embedding': [0.42487719655036926, 0.7342126369476318, -0.3428393602371216, -1.022371530532837, 0.15513142943382263, 0.3951493501663208, 0.769776463508606, 0.47631916403770447, -1.819394826889038, 2.2751193046569824, -0.5683724880218506, 1.7010992765426636, -0.29195278882980347, 0.5417702198028564, 0.6571401357650757, 0.6274476051330566, 0.9545120000839233, -1.7474738359451294, 0.29726946353912354, -2.4496936798095703, -0.6198489665985107, -0.9393734335899353, -0.7127765417098999, -0.09804234653711319, -0.453793466091156, -0.40975573658943176, 0.1506098061800003, -0.0332551971077919, -0.01631706953048706, -0.2182362675666809, 0.592125415802002, -0.5156620740890503, 1.474778175354004, -1.72396981716156, 0.9168439507484436, -0.9465987682342529, 0.9666318893432617, 2.84879732131958, -0.4505283832550049, -0.3726469576358795, -0.9684522151947021, 1.3785269260406494, -0.9891859292984009, -0.2193731665611267, -2.10030198097229, -0.6366425156593323, 0.3292698264122009, 0.4734839200973511, 0.24280743300914764, 0.038892097771167755, -0.9013655781745911, 2.101748466491699, 0.03433327004313469, -1.292496681213379, 2.331451892852783, 2.3602230548858643, -0.6397818326950073, 0.4995672106742859, 1.8495365381240845, -0.20291724801063538, -0.663226306438446, 0.5519241094589233, 0.34409183263778687, 0.8538801670074463, 0.368079274892807, 0.5372915863990784, -2.0214946269989014, 3.456425905227661, 1.0182602405548096, 1.2725054025650024, -0.3931603729724884, 0.351264625787735, -0.9670210480690002, -0.1580711305141449, 0.22352254390716553, 1.3921326398849487, -2.046863079071045, -0.9865829944610596, -1.3468387126922607, -1.7260955572128296, 0.29143622517585754, -0.41264915466308594, -1.863271951675415, 0.9582548141479492, 0.8527780771255493, -0.30266764760017395, 0.016336720436811447, -0.06481584161520004, -1.605739712715149, 0.22605295479297638, -1.0876245498657227, -0.9790324568748474, 2.845726728439331, -1.1917853355407715, 0.09055133163928986, 1.0170828104019165, 0.7080098390579224, 0.9295640587806702, 2.022477388381958, 0.7967150807380676, -2.1864516735076904, 0.8717886805534363, -1.0372017621994019, -1.308733344078064, 0.3409547805786133, -1.3553298711776733, -0.5075735449790955, 0.5422226190567017, 0.7814207077026367, 0.5088075995445251, -0.8547718524932861, 0.6558824777603149, -0.2491195797920227, -0.023535842075943947, -1.6304947137832642, 1.1238964796066284, -0.44328364729881287, 0.4691849946975708, 0.3255690038204193, 1.0248898267745972, 1.2925881147384644, -0.6307512521743774, -0.4321441054344177, 0.17177844047546387, 0.5078450441360474, 0.5221344232559204, -0.05438748002052307, -0.1292029768228531], 'facial_area': {'x': 37, 'y': 44, 'w': 184, 'h': 184}}",1
"{'embedding': [0.3832375407218933, -0.17776042222976685, 2.0007200241088867, -1.2154306173324585, 1.1090847253799438, 1.0751577615737915, 1.490907073020935, -0.2486136555671692, -0.2570745050907135, 1.3979130983352661, 0.18933168053627014, -0.2909420132637024, -0.041513100266456604, 0.17178824543952942, -0.7166519165039062, 0.17873363196849823, 1.1348189115524292, -1.658685564994812, -1.3448220491409302, -2.0707271099090576, -0.4394119679927826, -0.1529484987258911, -1.2236311435699463, -0.6448073983192444, -0.9154898524284363, -0.9346274733543396, 0.16119083762168884, 0.3433578908443451, -0.3729751706123352, 0.1266023963689804, 0.05886298790574074, -1.7020832300186157, -0.0814710184931755, -0.7919344305992126, 1.4827030897140503, -0.39347580075263977, 0.477134644985199, 0.432427316904068, 0.4385378062725067, -0.9189953804016113, -0.3813477158546448, -0.02984829619526863, -1.2568999528884888, 0.5883215665817261, -1.0212697982788086, -1.8723872900009155, 0.34864380955696106, 0.19970917701721191, 0.9223642945289612, 0.03290821984410286, -2.0317866802215576, 0.808155357837677, -0.42763206362724304, -2.0692248344421387, 1.176401138305664, 0.889362633228302, 1.1115400791168213, -0.7214867472648621, 1.3551898002624512, -0.28587982058525085, -1.5371365547180176, 0.07961021363735199, 1.7025845050811768, 1.795609712600708, -0.7347439527511597, 3.351062536239624, -1.7839144468307495, 2.499743938446045, 1.7937520742416382, 1.137291669845581, -1.3510770797729492, 0.16881659626960754, -0.5346607565879822, -1.7391480207443237, 0.13245044648647308, 1.694376826286316, -2.3490712642669678, -1.1410754919052124, 0.03966657072305679, 0.3326500654220581, -0.8460776209831238, -0.7247920036315918, -0.714374840259552, 0.9411555528640747, 2.381359815597534, -0.9239323139190674, -0.13473549485206604, 0.18035410344600677, -0.8086550235748291, 1.8741422891616821, 0.11929113417863846, 0.3233902156352997, 0.887763500213623, -0.31022974848747253, 0.15879973769187927, 1.2062757015228271, -0.4446917772293091, 0.2262423187494278, 0.4218214452266693, 0.40399080514907837, -0.3218111991882324, 0.8959122896194458, -1.5162488222122192, -0.30469879508018494, 0.41494813561439514, 1.2784982919692993, -1.0057199001312256, -0.7902781963348389, -0.8197880983352661, -0.13222116231918335, 1.2024930715560913, 0.6145119071006775, -0.14788132905960083, 0.5600990056991577, -0.6620696783065796, 1.1708394289016724, -0.20908121764659882, 0.01951920986175537, 0.31819483637809753, 0.48787203431129456, 1.8095653057098389, -0.10975350439548492, -0.21947713196277618, -1.057776689529419, -0.7560235261917114, -0.9349117875099182, 0.8383314609527588, -1.2244845628738403], 'facial_area': {'x': 45, 'y': 54, 'w': 168, 'h': 168}}",1
